x,y,z,label
1,245,38,0
0,246,37,0
0,247,37,0
-1,249,38,0
-2,250,39,0
0,250,37,0
0,249,36,0
0,247,36,0
0,246,35,0
-1,245,38,0
0,245,39,0
0,247,38,0
0,249,38,0
0,249,38,0
-2,247,37,0
-1,246,37,0
-1,246,37,0
0,247,37,0
0,248,36,0
0,249,35,0
-2,249,36,0
-1,247,37,0
-1,245,39,0
0,245,38,0
1,246,38,0
0,249,37,0
-1,250,36,0
-1,250,35,0
0,250,36,0
0,249,38,0
0,247,41,0
-1,245,41,0
0,244,38,0
0,244,37,0
0,246,35,0
2,252,40,0
0,250,35,0
-1,251,38,0
-1,250,39,0
-1,249,38,0
0,245,39,0
1,244,38,0
0,247,36,0
0,247,39,0
0,247,38,0
0,248,35,0
0,249,36,0
-1,249,38,0
-1,249,41,0
-1,248,39,0
0,246,35,0
1,245,36,0
1,244,36,0
0,244,36,0
0,246,35,0
0,248,37,0
-1,248,39,0
-1,248,41,0
0,247,40,0
1,247,37,0
0,247,35,0
0,247,36,0
0,247,36,0
0,248,37,0
0,248,38,0
0,248,39,0
0,248,37,0
0,245,35,0
1,244,36,0
0,245,36,0
0,247,39,0
-1,248,40,0
-1,249,38,0
0,247,38,0
0,248,37,0
0,247,37,0
0,248,38,0
1,247,37,0
1,247,35,0
0,247,35,0
0,246,37,0
-3,245,40,0
-4,247,40,0
-1,247,39,0
1,246,38,0
2,248,37,0
0,249,36,0
1,247,35,0
0,247,37,0
0,248,38,0
-1,249,40,0
-3,248,41,0
-1,248,39,0
0,248,38,0
0,248,37,0
1,246,34,0
1,245,37,0
-1,248,39,0
-2,248,39,0
0,246,39,0
0,247,39,0
0,246,40,0
-1,246,38,0
0,247,38,0
-1,248,37,0
-1,249,36,0
-1,251,38,0
0,250,37,0
1,249,36,0
1,246,36,0
0,244,38,0
-2,243,38,0
-1,244,39,0
0,245,37,0
1,249,35,0
2,250,35,0
-1,251,41,0
-1,249,41,0
-1,248,38,0
0,245,36,0
0,242,34,0
0,242,37,0
1,246,38,0
0,250,39,0
-1,253,39,0
-2,252,40,0
0,247,39,0
0,243,37,0
-1,244,35,0
-1,249,36,0
-1,252,38,0
0,251,40,0
1,249,38,0
-1,245,39,0
-2,245,39,0
-1,246,38,0
0,247,38,0
1,246,37,0
0,245,37,0
-2,246,40,0
-3,248,42,0
-1,247,39,0
0,246,36,0
1,247,36,0
1,248,37,0
0,247,40,0
-3,247,36,0
-1,248,38,0
0,246,37,0
1,247,41,0
0,247,37,0
-1,248,38,0
-2,248,37,0
0,246,37,0
1,247,38,0
1,248,38,0
-1,249,38,0
-1,249,36,0
-2,249,36,0
-1,248,36,0
0,245,36,0
1,246,38,0
1,245,40,0
-1,247,39,0
-3,247,41,0
-3,248,38,0
-2,248,35,0
0,248,33,0
1,247,34,0
0,247,39,0
-1,248,40,0
-2,248,40,0
0,249,41,0
0,249,41,0
1,248,36,0
0,246,34,0
0,246,35,0
-1,246,38,0
0,246,37,0
1,248,39,0
1,249,39,0
-1,250,37,0
-1,248,36,0
-1,248,34,0
-1,245,35,0
1,246,36,0
1,246,38,0
1,246,39,0
-1,247,38,0
-1,252,43,0
0,247,36,0
1,247,34,0
1,249,34,0
1,249,36,0
0,248,40,0
0,247,38,0
0,246,41,0
0,246,40,0
0,247,36,0
0,247,34,0
1,248,31,0
-1,250,34,0
-1,249,38,0
0,248,40,0
0,246,39,0
0,244,38,0
1,245,37,0
0,249,38,0
0,250,36,0
0,249,35,0
0,247,34,0
1,245,35,0
0,246,36,0
0,247,38,0
0,246,37,0
-4,244,36,0
0,249,36,0
-2,250,37,0
-1,251,36,0
0,247,36,0
1,245,37,0
1,244,38,0
0,244,38,0
-2,246,39,0
-1,247,39,0
1,248,38,0
1,248,37,0
1,249,37,0
1,248,34,0
0,247,37,0
-1,247,37,0
0,247,38,0
0,246,37,0
1,246,37,0
1,248,36,0
0,249,38,0
0,249,39,0
-1,247,38,0
-1,246,36,0
-1,246,36,0
-2,246,35,0
1,246,39,0
1,248,38,0
0,248,37,0
-1,248,38,0
-2,248,37,0
0,250,37,0
